filename	TGT	OTH	prev_phone	next_phone	TGT_item	OTH_item	X_item	TGT_first	speaker_tgt_oth	speaker_x
FR1777	y	ɛ̃	t	a	672	617	671	True	F03_O	F06_O
FR1778	y	ɛ̃	t	a	672	617	671	False	F03_O	F06_O
FR1779	ɛ̃	y	s	k	200	559	614	True	M10_N	F02_N
FR1780	ɛ̃	y	s	k	200	559	614	False	M10_N	F02_N
FR1781	ɛ̃	y	d	p	202	1518	204	True	F01_O	M01_O
FR1782	ɛ̃	y	d	p	202	1518	204	False	F01_O	M01_O
FR1783	ɛ̃	y	t	a	617	672	616	True	F03_O	M04_O
FR1784	ɛ̃	y	t	a	617	672	616	False	F03_O	M04_O
FR1785	y	ʁ	d	s	1530	2345	135	True	F01_O	F02_N
FR1786	y	ʁ	d	s	1530	2345	135	False	F01_O	F02_N
FR1787	y	ʁ	t	e	827	1531	416	True	M07_O	F03_O
FR1788	y	ʁ	t	e	827	1531	416	False	M07_O	F03_O
FR1789	y	ʁ	t	ɛ	138	1532	1915	True	F06_N	M10_N
FR1790	y	ʁ	t	ɛ	138	1532	1915	False	F06_N	M10_N
FR1791	ʁ	y	t	e	1531	827	463	True	M07_O	M10_N
FR1792	ʁ	y	t	e	1531	827	463	False	M07_O	M10_N
FR1793	ʁ	y	d	s	2345	1530	1271	True	F01_O	F03_O
FR1794	ʁ	y	d	s	2345	1530	1271	False	F01_O	F03_O
FR1795	ʁ	y	t	ɛ	1532	138	1533	True	F06_N	M10_N
FR1796	ʁ	y	t	ɛ	1532	138	1533	False	F06_N	M10_N
FR1797	z	ɡ	a	a	1543	320	1544	True	F06_N	M01_O
FR1798	z	ɡ	a	a	1543	320	1544	False	F06_N	M01_O
FR1799	z	ɡ	a	ɛ	947	1542	301	True	F02_O	F06_O
FR1800	z	ɡ	a	ɛ	947	1542	301	False	F02_O	F06_O
FR1801	z	ɡ	ɛ	ɛ	1545	447	1546	True	F05_N	F06_N
FR1802	z	ɡ	ɛ	ɛ	1545	447	1546	False	F05_N	F06_N
FR1803	ɡ	z	a	a	320	1543	322	True	F06_N	F02_N
FR1804	ɡ	z	a	a	320	1543	322	False	F06_N	F02_N
FR1805	ɡ	z	a	ɛ	1542	947	315	True	F02_O	F06_N
FR1806	ɡ	z	a	ɛ	1542	947	315	False	F02_O	F06_N
FR1807	ɡ	z	ɛ	ɛ	447	1545	449	True	F05_N	F03_O
FR1808	ɡ	z	ɛ	ɛ	447	1545	449	False	F05_N	F03_O
FR1809	ø	ɑ̃	d	s	148	165	149	True	M04_O	M01_O
FR1810	ø	ɑ̃	d	s	148	165	149	False	M04_O	M01_O
FR1811	ø	ɑ̃	s	k	151	1559	152	True	M07_N	F01_O
FR1812	ø	ɑ̃	s	k	151	1559	152	False	M07_N	F01_O
FR1813	ø	ɑ̃	s	d	575	1560	577	True	F06_N	M01_O
FR1814	ø	ɑ̃	s	d	575	1560	577	False	F06_N	M01_O
FR1815	ɑ̃	ø	d	s	165	148	166	True	M04_O	M10_N
FR1816	ɑ̃	ø	d	s	165	148	166	False	M04_O	M10_N
FR1817	ɑ̃	ø	s	k	1559	151	1250	True	M07_N	F02_N
FR1818	ɑ̃	ø	s	k	1559	151	1250	False	M07_N	F02_N
FR1819	ɑ̃	ø	s	d	1560	575	168	True	F06_N	M10_N
FR1820	ɑ̃	ø	s	d	1560	575	168	False	F06_N	M10_N
FR1821	ø	ɔ̃	s	k	573	1565	152	True	M04_O	F01_O
FR1822	ø	ɔ̃	s	k	573	1565	152	False	M04_O	F01_O
FR1823	ø	ɔ̃	s	d	1566	1567	577	True	M07_N	M01_O
FR1824	ø	ɔ̃	s	d	1566	1567	577	False	M07_N	M01_O
FR1825	ø	ɔ̃	d	p	1512	1568	1514	True	F01_N	F06_O
FR1826	ø	ɔ̃	d	p	1512	1568	1514	False	F01_N	F06_O
FR1827	ɔ̃	ø	s	k	1565	573	184	True	M04_O	F06_O
FR1828	ɔ̃	ø	s	k	1565	573	184	False	M04_O	F06_O
FR1829	ɔ̃	ø	s	d	1567	1566	182	True	M07_N	M01_O
FR1830	ɔ̃	ø	s	d	1567	1566	182	False	M07_N	M01_O
FR1831	ɔ̃	ø	d	p	1568	1512	1569	True	F01_N	F06_N
FR1832	ɔ̃	ø	d	p	1568	1512	1569	False	F01_N	F06_N
FR1833	ø	ɛ̃	p	s	1564	1458	1562	True	M01_O	F06_O
FR1834	ø	ɛ̃	p	s	1564	1458	1562	False	M01_O	F06_O
FR1835	ø	ɛ̃	s	k	152	1576	573	True	F01_O	M04_O
FR1836	ø	ɛ̃	s	k	152	1576	573	False	F01_O	M04_O
FR1837	ø	ɛ̃	s	d	575	1460	577	True	F06_N	M01_O
FR1838	ø	ɛ̃	s	d	575	1460	577	False	F06_N	M01_O
FR1839	ɛ̃	ø	p	s	1458	1564	1457	True	M01_O	M10_O
FR1840	ɛ̃	ø	p	s	1458	1564	1457	False	M01_O	M10_O
FR1841	ɛ̃	ø	s	k	1576	152	200	True	F01_O	M10_N
FR1842	ɛ̃	ø	s	k	1576	152	200	False	F01_O	M10_N
FR1843	ɛ̃	ø	s	d	1460	575	1577	True	F06_N	F01_N
FR1844	ɛ̃	ø	s	d	1460	575	1577	False	F06_N	F01_N
FR1845	ɑ̃	ɔ̃	s	d	1614	600	168	True	F02_O	M10_N
FR1846	ɑ̃	ɔ̃	s	d	1614	600	168	False	F02_O	M10_N
FR1847	ɑ̃	ɔ̃	t	s	2527	2528	2665	True	M08_N	F01_N
FR1848	ɑ̃	ɔ̃	t	s	2527	2528	2665	False	M08_N	F01_N
FR1849	ɑ̃	ɔ̃	p	t	2726	2591	2727	True	F01_N	M01_O
FR1850	ɑ̃	ɔ̃	p	t	2726	2591	2727	False	F01_N	M01_O
FR1851	ɔ̃	ɑ̃	s	d	600	1614	182	True	F02_O	M01_O
FR1852	ɔ̃	ɑ̃	s	d	600	1614	182	False	F02_O	M01_O
FR1853	ɔ̃	ɑ̃	p	t	2591	2726	2610	True	F01_N	F06_N
FR1854	ɔ̃	ɑ̃	p	t	2591	2726	2610	False	F01_N	F06_N
FR1855	ɔ̃	ɑ̃	t	s	2528	2527	2599	True	M08_N	M07_N
FR1856	ɔ̃	ɑ̃	t	s	2528	2527	2599	False	M08_N	M07_N
FR1857	ɑ̃	ɛ	d	s	166	194	776	True	M10_N	F02_N
FR1858	ɑ̃	ɛ	d	s	166	194	776	False	M10_N	F02_N
FR1859	ɑ̃	ɛ	k	s	1335	1351	1336	True	M08_N	F06_N
FR1860	ɑ̃	ɛ	k	s	1335	1351	1336	False	M08_N	F06_N
FR1861	ɑ̃	ɛ	t	p	2287	2288	2205	True	F01_O	M01_O
FR1862	ɑ̃	ɛ	t	p	2287	2288	2205	False	F01_O	M01_O
FR1863	ɛ	ɑ̃	d	s	194	166	1619	True	M10_N	F02_N
FR1864	ɛ	ɑ̃	d	s	194	166	1619	False	M10_N	F02_N
FR1865	ɛ	ɑ̃	k	s	1351	1335	1267	True	M08_N	M10_N
FR1866	ɛ	ɑ̃	k	s	1351	1335	1267	False	M08_N	M10_N
FR1867	ɛ	ɑ̃	t	p	2288	2287	1949	True	F01_O	F02_N
FR1868	ɛ	ɑ̃	t	p	2288	2287	1949	False	F01_O	F02_N
FR1869	ɔ	ɔ̃	k	p	178	1627	1337	True	F06_N	F01_N
FR1870	ɔ	ɔ̃	k	p	178	1627	1337	False	F06_N	F01_N
FR1871	ɔ	ɔ̃	s	k	172	183	173	True	F10_O	M02_O
FR1872	ɔ	ɔ̃	s	k	172	183	173	False	F10_O	M02_O
FR1873	ɔ	ɔ̃	k	s	596	1628	598	True	F01_O	F03_O
FR1874	ɔ	ɔ̃	k	s	596	1628	598	False	F01_O	F03_O
FR1875	ɔ̃	ɔ	k	p	1627	178	1261	True	F06_N	M10_N
FR1876	ɔ̃	ɔ	k	p	1627	178	1261	False	F06_N	M10_N
FR1877	ɔ̃	ɔ	s	k	183	172	184	True	F10_O	F06_O
FR1878	ɔ̃	ɔ	s	k	183	172	184	False	F10_O	F06_O
FR1879	ɔ̃	ɔ	k	s	1628	596	1400	True	F01_O	F02_N
FR1880	ɔ̃	ɔ	k	s	1628	596	1400	False	F01_O	F02_N
FR1881	ɔ	ɛ̃	t	p	1254	1635	1256	True	F02_O	F02_N
FR1882	ɔ	ɛ̃	t	p	1254	1635	1256	False	F02_O	F02_N
FR1883	ɔ	ɛ̃	s	k	172	1636	173	True	F10_O	M02_O
FR1884	ɔ	ɛ̃	s	k	172	1636	173	False	F10_O	M02_O
FR1885	ɔ	ɛ̃	p	s	1637	1458	1443	True	M01_O	F02_N
FR1886	ɔ	ɛ̃	p	s	1637	1458	1443	False	M01_O	F02_N
FR1887	ɛ̃	ɔ	t	p	1635	1254	1455	True	F02_O	F06_N
FR1888	ɛ̃	ɔ	t	p	1635	1254	1455	False	F02_O	F06_N
FR1889	ɛ̃	ɔ	s	k	1636	172	200	True	F10_O	M10_N
FR1890	ɛ̃	ɔ	s	k	1636	172	200	False	F10_O	M10_N
FR1891	ɛ̃	ɔ	p	s	1458	1637	1457	True	M01_O	M10_O
FR1892	ɛ̃	ɔ	p	s	1458	1637	1457	False	M01_O	M10_O
FR1893	ɔ	ʁ	t	p	1638	1639	1256	True	M07_N	F02_N
FR1894	ɔ	ʁ	t	p	1638	1639	1256	False	M07_N	F02_N
FR1895	ɔ	ʁ	d	k	1611	211	1612	True	F01_O	F06_N
FR1896	ɔ	ʁ	d	k	1611	211	1612	False	F01_O	F06_N
FR1897	ɔ	ʁ	p	ɛ	174	1641	175	True	M07_N	M10_N
FR1898	ɔ	ʁ	p	ɛ	174	1641	175	False	M07_N	M10_N
FR1899	ʁ	ɔ	t	p	1639	1638	1640	True	M07_N	M10_N
FR1900	ʁ	ɔ	t	p	1639	1638	1640	False	M07_N	M10_N
FR1901	ʁ	ɔ	d	k	211	1611	212	True	F01_O	F06_O
FR1902	ʁ	ɔ	d	k	211	1611	212	False	F01_O	F06_O
FR1903	ʁ	ɔ	p	ɛ	1641	174	1579	True	M07_N	M10_N
FR1904	ʁ	ɔ	p	ɛ	1641	174	1579	False	M07_N	M10_N
FR1905	ɔ̃	ɛ	s	d	600	1643	182	True	F02_O	M01_O
FR1906	ɔ̃	ɛ	s	d	600	1643	182	False	F02_O	M01_O
FR1907	ɔ̃	ɛ	s	k	784	786	184	True	M08_N	F06_O
FR1908	ɔ̃	ɛ	s	k	784	786	184	False	M08_N	F06_O
FR1909	ɔ̃	ɛ	p	t	2610	2705	2591	True	F06_N	F01_N
FR1910	ɔ̃	ɛ	p	t	2610	2705	2591	False	F06_N	F01_N
FR1911	ɛ	ɔ̃	s	d	1643	600	196	True	F02_O	M10_N
FR1912	ɛ	ɔ̃	s	d	1643	600	196	False	F02_O	M10_N
FR1913	ɛ	ɔ̃	s	k	786	784	198	True	M08_N	M10_N
FR1914	ɛ	ɔ̃	s	k	786	784	198	False	M08_N	M10_N
FR1915	ɛ	ɔ̃	p	t	2705	2610	2706	True	F06_N	M01_O
FR1916	ɛ	ɔ̃	p	t	2705	2610	2706	False	F06_N	M01_O
FR1917	ɔ̃	ɛ̃	s	k	1565	199	184	True	M04_O	F06_O
FR1918	ɔ̃	ɛ̃	s	k	1565	199	184	False	M04_O	F06_O
FR1919	ɔ̃	ɛ̃	p	t	2591	2590	2610	True	F01_N	F06_N
FR1920	ɔ̃	ɛ̃	p	t	2591	2590	2610	False	F01_N	F06_N
FR1921	ɔ̃	ɛ̃	s	t	3016	3015	2639	True	F05_N	M04_O
FR1922	ɔ̃	ɛ̃	s	t	3016	3015	2639	False	F05_N	M04_O
FR1923	ɛ̃	ɔ̃	s	k	199	1565	200	True	M04_O	M10_N
FR1924	ɛ̃	ɔ̃	s	k	199	1565	200	False	M04_O	M10_N
FR1925	ɛ̃	ɔ̃	p	t	2590	2591	2559	True	F01_N	F06_O
FR1926	ɛ̃	ɔ̃	p	t	2590	2591	2559	False	F01_N	F06_O
FR1927	ɛ̃	ɔ̃	s	t	3015	3016	2638	True	F05_N	M04_O
FR1928	ɛ̃	ɔ̃	s	t	3015	3016	2638	False	F05_N	M04_O
FR1929	ɔ̃	ʁ	d	k	1647	211	1592	True	F01_O	M10_N
FR1930	ɔ̃	ʁ	d	k	1647	211	1592	False	F01_O	M10_N
FR1931	ɔ̃	ʁ	k	d	1589	2567	1590	True	F01_O	M10_N
FR1932	ɔ̃	ʁ	k	d	1589	2567	1590	False	F01_O	M10_N
FR1933	ɔ̃	ʁ	t	s	2528	2597	2599	True	M08_N	M07_N
FR1934	ɔ̃	ʁ	t	s	2528	2597	2599	False	M08_N	M07_N
FR1935	ʁ	ɔ̃	d	k	211	1647	212	True	F01_O	F06_O
FR1936	ʁ	ɔ̃	d	k	211	1647	212	False	F01_O	F06_O
FR1937	ʁ	ɔ̃	k	d	2567	1589	2568	True	F01_O	M07_N
FR1938	ʁ	ɔ̃	k	d	2567	1589	2568	False	F01_O	M07_N
FR1939	ʁ	ɔ̃	t	s	2597	2528	2598	True	M08_N	M10_N
FR1940	ʁ	ɔ̃	t	s	2597	2528	2598	False	M08_N	M10_N
FR1941	ɛ̃	ʁ	d	p	202	790	204	True	F01_O	M01_O
FR1942	ɛ̃	ʁ	d	p	202	790	204	False	F01_O	M01_O
FR1943	ɛ̃	ʁ	t	a	616	1660	617	True	M04_O	F03_O
FR1944	ɛ̃	ʁ	t	a	616	1660	617	False	M04_O	F03_O
FR1945	ɛ̃	ʁ	i	d	988	2056	989	True	M02_O	F01_O
FR1946	ɛ̃	ʁ	i	d	988	2056	989	False	M02_O	F01_O
FR1947	ʁ	ɛ̃	d	p	790	202	791	True	F01_O	F03_O
FR1948	ʁ	ɛ̃	d	p	790	202	791	False	F01_O	F03_O
FR1949	ʁ	ɛ̃	t	a	1660	616	326	True	M04_O	M10_N
FR1950	ʁ	ɛ̃	t	a	1660	616	326	False	M04_O	M10_N
FR1951	ʁ	ɛ̃	i	d	2056	988	1661	True	M02_O	M04_O
FR1952	ʁ	ɛ̃	i	d	2056	988	1661	False	M02_O	M04_O
FR1953	ɡ	ʁ	a	a	1310	1664	322	True	M04_O	F02_N
FR1954	ɡ	ʁ	a	a	1310	1664	322	False	M04_O	F02_N
FR1955	ɡ	ʁ	a	ɛ	315	1663	316	True	F06_N	M04_O
FR1956	ɡ	ʁ	a	ɛ	315	1663	316	False	F06_N	M04_O
FR1957	ɡ	ʁ	ɛ	ɛ	447	1666	449	True	F05_N	F03_O
FR1958	ɡ	ʁ	ɛ	ɛ	447	1666	449	False	F05_N	F03_O
FR1959	ʁ	ɡ	a	a	2539	1670	1664	True	F03_O	M04_O
FR1960	ʁ	ɡ	a	a	2539	1670	1664	False	F03_O	M04_O
FR1961	ʁ	ɡ	a	ɛ	1663	315	324	True	F06_N	M10_N
FR1962	ʁ	ɡ	a	ɛ	1663	315	324	False	F06_N	M10_N
FR1963	ʁ	ɡ	ɛ	ɛ	1666	447	1667	True	F05_N	M10_N
FR1964	ʁ	ɡ	ɛ	ɛ	1666	447	1667	False	F05_N	M10_N
FR1965	ɡ	ʃ	e	a	1186	332	317	True	M04_O	M10_N
FR1966	ɡ	ʃ	e	a	1186	332	317	False	M04_O	M10_N
FR1967	ɡ	ʃ	i	a	871	1098	873	True	M01_O	F01_O
FR1968	ɡ	ʃ	i	a	871	1098	873	False	M01_O	F01_O
FR1969	ɡ	ʃ	a	ɛ	315	329	1542	True	F06_N	F02_O
FR1970	ɡ	ʃ	a	ɛ	315	329	1542	False	F06_N	F02_O
FR1971	ʃ	ɡ	e	a	332	1186	333	True	M04_O	F02_N
FR1972	ʃ	ɡ	e	a	332	1186	333	False	M04_O	F02_N
FR1973	ʃ	ɡ	i	a	1098	871	1099	True	M01_O	F02_O
FR1974	ʃ	ɡ	i	a	1098	871	1099	False	M01_O	F02_O
FR1975	ʃ	ɡ	a	ɛ	329	315	467	True	F06_N	M07_O
FR1976	ʃ	ɡ	a	ɛ	329	315	467	False	F06_N	M07_O
FR1977	ɡ	ʒ	e	a	689	1668	317	True	M08_N	M10_N
FR1978	ɡ	ʒ	e	a	689	1668	317	False	M08_N	M10_N
FR1979	ɡ	ʒ	i	a	873	1154	871	True	F01_O	M01_O
FR1980	ɡ	ʒ	i	a	873	1154	871	False	F01_O	M01_O
FR1981	ɡ	ʒ	a	a	1670	1671	322	True	F03_O	F02_N
FR1982	ɡ	ʒ	a	a	1670	1671	322	False	F03_O	F02_N
FR1983	ʒ	ɡ	e	a	1668	689	1669	True	M08_N	F01_O
FR1984	ʒ	ɡ	e	a	1668	689	1669	False	M08_N	F01_O
FR1985	ʒ	ɡ	i	a	1154	873	1153	True	F01_O	F03_O
FR1986	ʒ	ɡ	i	a	1154	873	1153	False	F01_O	F03_O
FR1987	ʒ	ɡ	a	a	1671	1670	699	True	F03_O	M01_O
FR1988	ʒ	ɡ	a	a	1671	1670	699	False	F03_O	M01_O
FR1989	ɲ	ʁ	i	k	995	210	1091	True	M10_N	F01_N
FR1990	ɲ	ʁ	i	k	995	210	1091	False	M10_N	F01_N
FR1991	ɲ	ʁ	i	d	2335	1673	455	True	M08_N	F01_N
FR1992	ɲ	ʁ	i	d	2335	1673	455	False	M08_N	F01_N
FR1993	ɲ	ʁ	a	d	878	1674	880	True	F06_N	M08_N
FR1994	ɲ	ʁ	a	d	878	1674	880	False	F06_N	M08_N
FR1995	ʁ	ɲ	i	k	210	995	1672	True	M10_N	M01_O
FR1996	ʁ	ɲ	i	k	210	995	1672	False	M10_N	M01_O
FR1997	ʁ	ɲ	i	d	1673	2335	1662	True	M08_N	M10_N
FR1998	ʁ	ɲ	i	d	1673	2335	1662	False	M08_N	M10_N
FR1999	ʁ	ɲ	a	d	1674	878	1675	True	F06_N	F02_N
FR2000	ʁ	ɲ	a	d	1674	878	1675	False	F06_N	F02_N
FR2001	ɲ	ʒ	a	i	461	1676	1551	True	F02_N	F06_O
FR2002	ɲ	ʒ	a	i	461	1676	1551	False	F02_N	F06_O
FR2003	ɲ	ʒ	i	i	453	1678	998	True	M10_N	F06_O
FR2004	ɲ	ʒ	i	i	453	1678	998	False	M10_N	F06_O
FR2005	ɲ	ʒ	a	d	878	1680	880	True	F06_N	M08_N
FR2006	ɲ	ʒ	a	d	878	1680	880	False	F06_N	M08_N
FR2007	ʒ	ɲ	a	i	1676	461	1677	True	F02_N	M10_N
FR2008	ʒ	ɲ	a	i	1676	461	1677	False	F02_N	M10_N
FR2009	ʒ	ɲ	i	i	1678	453	1679	True	M10_N	F02_N
FR2010	ʒ	ɲ	i	i	1678	453	1679	False	M10_N	F02_N
FR2011	ʒ	ɲ	a	d	1680	878	1681	True	F06_N	M10_N
FR2012	ʒ	ɲ	a	d	1680	878	1681	False	F06_N	M10_N
FR2013	ʁ	ʃ	a	t	1682	214	1272	True	M08_N	M10_N
FR2014	ʁ	ʃ	a	t	1682	214	1272	False	M08_N	M10_N
FR2015	ʁ	ʃ	a	ɛ	1663	329	324	True	F06_N	M10_N
FR2016	ʁ	ʃ	a	ɛ	1663	329	324	False	F06_N	M10_N
FR2017	ʁ	ʃ	i	ɛ	1683	1097	208	True	F01_N	F06_N
FR2018	ʁ	ʃ	i	ɛ	1683	1097	208	False	F01_N	F06_N
FR2019	ʃ	ʁ	a	t	214	1682	213	True	M08_N	F03_O
FR2020	ʃ	ʁ	a	t	214	1682	213	False	M08_N	F03_O
FR2021	ʃ	ʁ	i	ɛ	1097	1683	470	True	F01_N	M01_O
FR2022	ʃ	ʁ	i	ɛ	1097	1683	470	False	F01_N	M01_O
FR2023	ʃ	ʁ	a	ɛ	329	1663	467	True	F06_N	M07_O
FR2024	ʃ	ʁ	a	ɛ	329	1663	467	False	F06_N	M07_O
FR2025	ʁ	ʒ	a	a	2539	1671	1664	True	F03_O	M04_O
FR2026	ʁ	ʒ	a	a	2539	1671	1664	False	F03_O	M04_O
FR2027	ʁ	ʒ	a	ɛ	1684	337	324	True	F02_N	M10_N
FR2028	ʁ	ʒ	a	ɛ	1684	337	324	False	F02_N	M10_N
FR2029	ʁ	ʒ	i	ɛ	2367	1317	208	True	F02_O	F06_N
FR2030	ʁ	ʒ	i	ɛ	2367	1317	208	False	F02_O	F06_N
FR2031	ʒ	ʁ	a	a	1671	2539	697	True	F03_O	F01_O
FR2032	ʒ	ʁ	a	a	1671	2539	697	False	F03_O	F01_O
FR2033	ʒ	ʁ	a	ɛ	337	1684	336	True	F02_N	M01_O
FR2034	ʒ	ʁ	a	ɛ	337	1684	336	False	F02_N	M01_O
FR2035	ʒ	ʃ	a	e	1606	1196	1607	True	M08_N	M01_O
FR2036	ʒ	ʃ	a	e	1606	1196	1607	False	M08_N	M01_O
FR2037	ʒ	ʃ	a	a	699	335	697	True	M01_O	F01_O
FR2038	ʒ	ʃ	a	a	699	335	697	False	M01_O	F01_O
FR2039	ʒ	ʃ	a	ɛ	336	1005	337	True	M01_O	F02_N
FR2040	ʒ	ʃ	a	ɛ	336	1005	337	False	M01_O	F02_N
FR2041	ʃ	ʒ	a	e	1196	1606	887	True	M08_N	F02_N
FR2042	ʃ	ʒ	a	e	1196	1606	887	False	M08_N	F02_N
FR2043	ʃ	ʒ	a	a	335	699	334	True	M01_O	F06_N
FR2044	ʃ	ʒ	a	a	335	699	334	False	M01_O	F06_N
FR2045	ʃ	ʒ	a	ɛ	1005	336	329	True	M01_O	F06_N
FR2046	ʃ	ʒ	a	ɛ	1005	336	329	False	M01_O	F06_N
FR2047	a	l	b	d	1693	1694	1695	True	F06_O	M04_O
FR2048	a	l	b	d	1693	1694	1695	False	F06_O	M04_O
FR2049	a	l	i	d	1705	1706	22	True	F05_N	M01_O
FR2050	a	l	i	d	1705	1706	22	False	F05_N	M01_O
FR2051	a	l	i	k	12	1714	14	True	F06_O	M07_O
FR2052	a	l	i	k	12	1714	14	False	F06_O	M07_O
FR2053	l	a	b	d	1694	1693	1696	True	F06_O	F02_N
FR2054	l	a	b	d	1694	1693	1696	False	F06_O	F02_N
FR2055	l	a	i	d	1706	1705	1081	True	F05_N	F02_N
FR2056	l	a	i	d	1706	1705	1081	False	F05_N	F02_N
FR2057	l	a	i	k	1714	12	893	True	F06_O	M10_N
FR2058	l	a	i	k	1714	12	893	False	F06_O	M10_N
FR2059	a	s	i	t	1690	1339	1691	True	F02_N	M08_N
FR2060	a	s	i	t	1690	1339	1691	False	F02_N	M08_N
FR2061	a	s	t	p	1745	1750	1751	True	M10_N	F02_N
FR2062	a	s	t	p	1745	1750	1751	False	M10_N	F02_N
FR2063	a	s	i	k	12	1758	14	True	F06_O	M07_O
FR2064	a	s	i	k	12	1758	14	False	F06_O	M07_O
FR2065	s	a	i	t	1339	1690	1749	True	F02_N	M01_O
FR2066	s	a	i	t	1339	1690	1749	False	F02_N	M01_O
FR2067	s	a	t	p	1750	1745	743	True	M10_N	F02_O
FR2068	s	a	t	p	1750	1745	743	False	M10_N	F02_O
FR2069	s	a	i	k	1758	12	919	True	F06_O	M10_N
FR2070	s	a	i	k	1758	12	919	False	F06_O	M10_N
FR2071	d	s	a	a	445	1790	1791	True	M01_O	F06_O
FR2072	d	s	a	a	445	1790	1791	False	M01_O	F06_O
FR2073	d	s	e	ɔ	1808	1809	428	True	M04_O	M10_N
FR2074	d	s	e	ɔ	1808	1809	428	False	M04_O	M10_N
FR2075	d	s	ɛ	a	425	1795	237	True	M02_O	M08_N
FR2076	d	s	ɛ	a	425	1795	237	False	M02_O	M08_N
FR2077	s	d	a	a	1790	445	1359	True	M01_O	M10_N
FR2078	s	d	a	a	1790	445	1359	False	M01_O	M10_N
FR2079	s	d	e	ɔ	1809	1808	1810	True	M04_O	F01_N
FR2080	s	d	e	ɔ	1809	1808	1810	False	M04_O	F01_N
FR2081	s	d	ɛ	a	1795	425	1796	True	M02_O	F02_N
FR2082	s	d	ɛ	a	1795	425	1796	False	M02_O	F02_N
FR2083	e	i	d	p	580	773	582	True	F01_O	M10_N
FR2084	e	i	d	p	580	773	582	False	F01_O	M10_N
FR2085	e	i	b	d	1823	1824	1825	True	F06_N	M07_O
FR2086	e	i	b	d	1823	1824	1825	False	F06_N	M07_O
FR2087	e	i	k	s	595	1833	597	True	F01_O	F06_O
FR2088	e	i	k	s	595	1833	597	False	F01_O	F06_O
FR2089	i	e	d	p	773	580	1820	True	F01_O	M10_N
FR2090	i	e	d	p	773	580	1820	False	F01_O	M10_N
FR2091	i	e	b	d	1824	1823	1826	True	F06_N	F10_O
FR2092	i	e	b	d	1824	1823	1826	False	F06_N	F10_O
FR2093	i	e	k	s	1833	595	749	True	F01_O	M10_N
FR2094	i	e	k	s	1833	595	749	False	F01_O	M10_N
FR2095	e	l	b	d	1823	1865	1825	True	F06_N	M07_O
FR2096	e	l	b	d	1823	1865	1825	False	F06_N	M07_O
FR2097	e	l	i	k	13	1714	15	True	F06_O	M10_O
FR2098	e	l	i	k	13	1714	15	False	F06_O	M10_O
FR2099	e	l	k	a	475	637	477	True	M10_O	F01_O
FR2100	e	l	k	a	475	637	477	False	M10_O	F01_O
FR2101	l	e	b	d	1865	1823	1696	True	F06_N	F02_N
FR2102	l	e	b	d	1865	1823	1696	False	F06_N	F02_N
FR2103	l	e	i	k	1714	13	893	True	F06_O	M10_N
FR2104	l	e	i	k	1714	13	893	False	F06_O	M10_N
FR2105	l	e	k	a	637	475	505	True	M10_O	M07_N
FR2106	l	e	k	a	637	475	505	False	M10_O	M07_N
FR2107	e	y	d	p	1894	1895	582	True	F02_N	M10_N
FR2108	e	y	d	p	1894	1895	582	False	F02_N	M10_N
FR2109	e	y	t	a	1897	672	481	True	F03_O	F02_N
FR2110	e	y	t	a	1897	672	481	False	F03_O	F02_N
FR2111	e	y	t	p	1902	1903	2404	True	F05_N	M10_N
FR2112	e	y	t	p	1902	1903	2404	False	F05_N	M10_N
FR2113	y	e	d	p	1895	1894	1513	True	F02_N	M10_N
FR2114	y	e	d	p	1895	1894	1513	False	F02_N	M10_N
FR2115	y	e	t	a	672	1897	671	True	F03_O	F06_O
FR2116	y	e	t	a	672	1897	671	False	F03_O	F06_O
FR2117	y	e	t	p	1903	1902	1904	True	F05_N	F06_O
FR2118	y	e	t	p	1903	1902	1904	False	F05_N	F06_O
FR2119	e	ɔ̃	d	p	1924	1569	582	True	F06_N	M10_N
FR2120	e	ɔ̃	d	p	1924	1569	582	False	F06_N	M10_N
FR2121	e	ɔ̃	k	s	595	1628	597	True	F01_O	F06_O
FR2122	e	ɔ̃	k	s	595	1628	597	False	F01_O	F06_O
FR2123	e	ɔ̃	t	p	1931	1932	2404	True	F03_O	M10_N
FR2124	e	ɔ̃	t	p	1931	1932	2404	False	F03_O	M10_N
FR2125	ɔ̃	e	d	p	1569	1924	1568	True	F06_N	F01_N
FR2126	ɔ̃	e	d	p	1569	1924	1568	False	F06_N	F01_N
FR2127	ɔ̃	e	k	s	1628	595	1400	True	F01_O	F02_N
FR2128	ɔ̃	e	k	s	1628	595	1400	False	F01_O	F02_N
FR2129	ɔ̃	e	t	p	1932	1931	1933	True	F03_O	F06_O
FR2130	ɔ̃	e	t	p	1932	1931	1933	False	F03_O	F06_O
FR2131	e	ɛ	k	s	595	1634	597	True	F01_O	F06_O
FR2132	e	ɛ	k	s	595	1634	597	False	F01_O	F06_O
FR2133	e	ɛ	t	p	1879	1949	2404	True	F02_N	M10_N
FR2134	e	ɛ	t	p	1879	1949	2404	False	F02_N	M10_N
FR2135	e	ɛ	t	a	500	2386	479	True	M01_O	F05_N
FR2136	e	ɛ	t	a	500	2386	479	False	M01_O	F05_N
FR2137	ɛ	e	k	s	1634	595	1267	True	F01_O	M10_N
FR2138	ɛ	e	k	s	1634	595	1267	False	F01_O	M10_N
FR2139	ɛ	e	t	p	1949	1879	1950	True	F02_N	M01_O
